id,device_id,start_time,resolution,implemented_rate,requested_rate,metered_lane_volume,readings
449334815,10034,2022-09-29 02:00:00-07,01:00:00,0,0,17,181
449339884,10034,2022-09-29 03:00:00-07,01:00:00,0,0,18,175
449344942,10034,2022-09-29 04:00:00-07,01:00:00,0,0,23,181
449349992,10034,2022-09-29 05:00:00-07,01:00:00,0,0,36,181
449355081,10034,2022-09-29 06:00:00-07,01:00:00,688,688,90,181
449360435,10034,2022-09-29 07:00:00-07,01:00:00,700,700,203,181
449365512,10034,2022-09-29 08:00:00-07,01:00:00,700,700,244,181
449370578,10034,2022-09-29 09:00:00-07,01:00:00,700,700,223,181
449375635,10034,2022-09-29 10:00:00-07,01:00:00,8,8,249,175
449380699,10034,2022-09-29 11:00:00-07,01:00:00,0,0,298,181
449385770,10034,2022-09-29 12:00:00-07,01:00:00,0,0,375,181
449390833,10034,2022-09-29 13:00:00-07,01:00:00,688,688,373,175
449395902,10034,2022-09-29 14:00:00-07,01:00:00,700,700,402,181
449400974,10034,2022-09-29 15:00:00-07,01:00:00,700,700,484,175
449406030,10034,2022-09-29 16:00:00-07,01:00:00,696,696,524,181
449411126,10034,2022-09-29 17:00:00-07,01:00:00,146,146,118,181
449416167,10034,2022-09-29 18:00:00-07,01:00:00,0,0,0,181
449421235,10034,2022-09-29 19:00:00-07,01:00:00,0,0,0,181
449426299,10034,2022-09-29 20:00:00-07,01:00:00,0,0,0,181
449431354,10034,2022-09-29 21:00:00-07,01:00:00,0,0,0,165
449436440,10034,2022-09-29 22:00:00-07,01:00:00,0,0,0,172
449441503,10034,2022-09-29 23:00:00-07,01:00:00,0,0,0,165
449446559,10034,2022-09-30 00:00:00-07,01:00:00,0,0,0,162
449451619,10034,2022-09-30 01:00:00-07,01:00:00,0,0,0,173
449456682,10034,2022-09-30 02:00:00-07,01:00:00,0,0,0,172
449461757,10034,2022-09-30 03:00:00-07,01:00:00,0,0,0,165
449466822,10034,2022-09-30 04:00:00-07,01:00:00,0,0,0,167
449471885,10034,2022-09-30 05:00:00-07,01:00:00,0,0,0,176
449476946,10034,2022-09-30 06:00:00-07,01:00:00,0,0,0,180
449482313,10034,2022-09-30 07:00:00-07,01:00:00,0,0,0,175
449487378,10034,2022-09-30 08:00:00-07,01:00:00,0,0,0,175
449492528,10034,2022-09-30 09:00:00-07,01:00:00,0,0,0,181
449497639,10034,2022-09-30 10:00:00-07,01:00:00,0,0,0,175
449502782,10034,2022-09-30 11:00:00-07,01:00:00,0,0,0,181
449507907,10034,2022-09-30 12:00:00-07,01:00:00,0,0,0,175
449513045,10034,2022-09-30 13:00:00-07,01:00:00,0,0,0,181
449518179,10034,2022-09-30 14:00:00-07,01:00:00,277,277,170,175
449523308,10034,2022-09-30 15:00:00-07,01:00:00,698,698,409,175
449528441,10034,2022-09-30 16:00:00-07,01:00:00,700,700,493,181
449533578,10034,2022-09-30 17:00:00-07,01:00:00,700,700,411,157
449538715,10034,2022-09-30 18:00:00-07,01:00:00,700,700,304,181
449543847,10034,2022-09-30 19:00:00-07,01:00:00,8,8,262,175
449548989,10034,2022-09-30 20:00:00-07,01:00:00,0,0,257,181
449554094,10034,2022-09-30 21:00:00-07,01:00:00,0,0,222,174
449559243,10034,2022-09-30 22:00:00-07,01:00:00,0,0,249,179
449564414,10034,2022-09-30 23:00:00-07,01:00:00,0,0,201,179
449569501,10034,2022-10-01 00:00:00-07,01:00:00,695,695,107,168
449574642,10034,2022-10-01 01:00:00-07,01:00:00,700,700,84,172
449579740,10034,2022-10-01 02:00:00-07,01:00:00,700,700,125,173
449584904,10034,2022-10-01 03:00:00-07,01:00:00,700,700,33,170
449590027,10034,2022-10-01 04:00:00-07,01:00:00,700,700,27,167
449595163,10034,2022-10-01 05:00:00-07,01:00:00,700,700,18,178
449600315,10034,2022-10-01 06:00:00-07,01:00:00,700,700,44,171
449605741,10034,2022-10-01 07:00:00-07,01:00:00,700,700,73,170
449610878,10034,2022-10-01 08:00:00-07,01:00:00,700,700,124,168
449616004,10034,2022-10-01 09:00:00-07,01:00:00,700,700,149,168
449621145,10034,2022-10-01 10:00:00-07,01:00:00,700,700,225,169
449626279,10034,2022-10-01 11:00:00-07,01:00:00,700,700,274,175
449631411,10034,2022-10-01 12:00:00-07,01:00:00,700,700,279,175
449636576,10034,2022-10-01 13:00:00-07,01:00:00,700,700,320,181
449641678,10034,2022-10-01 14:00:00-07,01:00:00,700,700,369,175
449646850,10034,2022-10-01 15:00:00-07,01:00:00,700,700,341,181
449651946,10034,2022-10-01 16:00:00-07,01:00:00,700,700,309,181
449657081,10034,2022-10-01 17:00:00-07,01:00:00,700,700,301,175
449662237,10034,2022-10-01 18:00:00-07,01:00:00,700,700,257,169
449667348,10034,2022-10-01 19:00:00-07,01:00:00,700,700,236,163
449672483,10034,2022-10-01 20:00:00-07,01:00:00,700,700,237,181
449677616,10034,2022-10-01 21:00:00-07,01:00:00,700,700,192,175
449682750,10034,2022-10-01 22:00:00-07,01:00:00,700,700,210,181
449687884,10034,2022-10-01 23:00:00-07,01:00:00,700,700,264,169
449693031,10034,2022-10-02 00:00:00-07,01:00:00,700,700,116,172
449698161,10034,2022-10-02 01:00:00-07,01:00:00,700,700,95,180
449703291,10034,2022-10-02 02:00:00-07,01:00:00,700,700,101,174
449708435,10034,2022-10-02 03:00:00-07,01:00:00,700,700,60,180
449713560,10034,2022-10-02 04:00:00-07,01:00:00,700,700,26,179
449718696,10034,2022-10-02 05:00:00-07,01:00:00,700,700,25,171
449723826,10034,2022-10-02 06:00:00-07,01:00:00,700,700,61,173
449729267,10034,2022-10-02 07:00:00-07,01:00:00,700,700,105,172
449734396,10034,2022-10-02 08:00:00-07,01:00:00,700,700,34,165
449739526,10034,2022-10-02 09:00:00-07,01:00:00,700,700,112,181
449744667,10034,2022-10-02 10:00:00-07,01:00:00,700,700,227,181
449749790,10034,2022-10-02 11:00:00-07,01:00:00,700,700,275,181
449754935,10034,2022-10-02 12:00:00-07,01:00:00,700,700,334,175
449760063,10034,2022-10-02 13:00:00-07,01:00:00,700,700,309,181
449765191,10034,2022-10-02 14:00:00-07,01:00:00,700,700,360,181
449770334,10034,2022-10-02 15:00:00-07,01:00:00,700,700,318,181
449775470,10034,2022-10-02 16:00:00-07,01:00:00,700,700,254,181
449780594,10034,2022-10-02 17:00:00-07,01:00:00,700,700,200,175
449785741,10034,2022-10-02 18:00:00-07,01:00:00,700,700,201,174
449790869,10034,2022-10-02 19:00:00-07,01:00:00,700,700,204,181
449796006,10034,2022-10-02 20:00:00-07,01:00:00,700,700,150,181
449801104,10034,2022-10-02 21:00:00-07,01:00:00,700,700,123,177
449806264,10034,2022-10-02 22:00:00-07,01:00:00,700,700,86,172
449811402,10034,2022-10-02 23:00:00-07,01:00:00,634,634,162,181
449816537,10034,2022-10-03 00:00:00-07,01:00:00,4,4,46,168
449821680,10034,2022-10-03 01:00:00-07,01:00:00,0,0,32,179
449826812,10034,2022-10-03 02:00:00-07,01:00:00,0,0,19,176
449831946,10034,2022-10-03 03:00:00-07,01:00:00,0,0,20,168
449837077,10034,2022-10-03 04:00:00-07,01:00:00,0,0,18,169
449842214,10034,2022-10-03 05:00:00-07,01:00:00,0,0,39,181
449847333,10034,2022-10-03 06:00:00-07,01:00:00,688,688,79,181
449852788,10034,2022-10-03 07:00:00-07,01:00:00,700,700,204,175
449857921,10034,2022-10-03 08:00:00-07,01:00:00,700,700,241,181
449863051,10034,2022-10-03 09:00:00-07,01:00:00,700,700,187,175
449868182,10034,2022-10-03 10:00:00-07,01:00:00,8,8,261,175
449873305,10034,2022-10-03 11:00:00-07,01:00:00,0,0,269,175
449878455,10034,2022-10-03 12:00:00-07,01:00:00,0,0,318,181
449883585,10034,2022-10-03 13:00:00-07,01:00:00,688,688,307,175
449888715,10034,2022-10-03 14:00:00-07,01:00:00,700,700,381,181
449893879,10034,2022-10-03 15:00:00-07,01:00:00,700,700,408,181
449898998,10034,2022-10-03 16:00:00-07,01:00:00,700,700,447,175
449904119,10034,2022-10-03 17:00:00-07,01:00:00,700,700,543,181
449909257,10034,2022-10-03 18:00:00-07,01:00:00,700,700,311,181
449914390,10034,2022-10-03 19:00:00-07,01:00:00,7,7,188,181
449919523,10034,2022-10-03 20:00:00-07,01:00:00,0,0,129,174
449924652,10034,2022-10-03 21:00:00-07,01:00:00,0,0,128,168
449929795,10034,2022-10-03 22:00:00-07,01:00:00,0,0,81,174
449934923,10034,2022-10-03 23:00:00-07,01:00:00,0,0,84,172
449940061,10034,2022-10-04 00:00:00-07,01:00:00,0,0,32,167
449945194,10034,2022-10-04 01:00:00-07,01:00:00,0,0,31,167
449950329,10034,2022-10-04 02:00:00-07,01:00:00,0,0,18,168
449955464,10034,2022-10-04 03:00:00-07,01:00:00,0,0,15,179
449960581,10034,2022-10-04 04:00:00-07,01:00:00,0,0,14,154
449965694,10034,2022-10-04 05:00:00-07,01:00:00,0,0,38,177
449970864,10034,2022-10-04 06:00:00-07,01:00:00,687,687,85,172
449976295,10034,2022-10-04 07:00:00-07,01:00:00,700,700,223,175
449981421,10034,2022-10-04 08:00:00-07,01:00:00,700,700,297,180
449986572,10034,2022-10-04 09:00:00-07,01:00:00,695,695,208,171
449991718,10034,2022-10-04 10:00:00-07,01:00:00,8,8,199,169
449996828,10034,2022-10-04 11:00:00-07,01:00:00,0,0,260,160
450001971,10034,2022-10-04 12:00:00-07,01:00:00,0,0,301,175
450007107,10034,2022-10-04 13:00:00-07,01:00:00,688,688,317,181
450012234,10034,2022-10-04 14:00:00-07,01:00:00,700,700,432,175
450017371,10034,2022-10-04 15:00:00-07,01:00:00,700,700,529,181
450022506,10034,2022-10-04 16:00:00-07,01:00:00,699,699,553,181
450027641,10034,2022-10-04 17:00:00-07,01:00:00,692,692,617,181
450032773,10034,2022-10-04 18:00:00-07,01:00:00,700,700,352,175
450037900,10034,2022-10-04 19:00:00-07,01:00:00,7,7,230,181
450043045,10034,2022-10-04 20:00:00-07,01:00:00,0,0,177,181
450048183,10034,2022-10-04 21:00:00-07,01:00:00,0,0,221,181
450053309,10034,2022-10-04 22:00:00-07,01:00:00,0,0,126,181
450058445,10034,2022-10-04 23:00:00-07,01:00:00,0,0,119,175
450063571,10034,2022-10-05 00:00:00-07,01:00:00,0,0,71,169
450068702,10034,2022-10-05 01:00:00-07,01:00:00,0,0,24,181
450073825,10034,2022-10-05 02:00:00-07,01:00:00,0,0,20,175
450078972,10034,2022-10-05 03:00:00-07,01:00:00,0,0,15,163
450084105,10034,2022-10-05 04:00:00-07,01:00:00,0,0,19,169
450089239,10034,2022-10-05 05:00:00-07,01:00:00,0,0,33,181
450094375,10034,2022-10-05 06:00:00-07,01:00:00,688,688,94,175
450099813,10034,2022-10-05 07:00:00-07,01:00:00,700,700,215,175
450104945,10034,2022-10-05 08:00:00-07,01:00:00,700,700,232,169
450110064,10034,2022-10-05 09:00:00-07,01:00:00,700,700,259,175
450113710,10034,2022-10-05 10:00:00-07,01:00:00,7,7,233,181
450118521,10034,2022-10-05 11:00:00-07,01:00:00,0,0,276,181
450123664,10034,2022-10-05 12:00:00-07,01:00:00,0,0,130,83
450128803,10034,2022-10-05 13:00:00-07,01:00:00,688,688,354,181
450133935,10034,2022-10-05 14:00:00-07,01:00:00,700,700,476,181
450139070,10034,2022-10-05 15:00:00-07,01:00:00,697,697,484,181
450144201,10034,2022-10-05 16:00:00-07,01:00:00,691,691,484,169
450149344,10034,2022-10-05 17:00:00-07,01:00:00,694,694,595,169
450154475,10034,2022-10-05 18:00:00-07,01:00:00,700,700,320,172
450159599,10034,2022-10-05 19:00:00-07,01:00:00,8,8,230,175
450164738,10034,2022-10-05 20:00:00-07,01:00:00,0,0,191,168
450169870,10034,2022-10-05 21:00:00-07,01:00:00,0,0,178,175
450175000,10034,2022-10-05 22:00:00-07,01:00:00,0,0,120,181
450180141,10034,2022-10-05 23:00:00-07,01:00:00,0,0,83,175
450185275,10034,2022-10-06 00:00:00-07,01:00:00,0,0,43,175
450190398,10034,2022-10-06 01:00:00-07,01:00:00,0,0,28,175
450195542,10034,2022-10-06 02:00:00-07,01:00:00,0,0,14,175
450200676,10034,2022-10-06 03:00:00-07,01:00:00,0,0,21,169
450205811,10034,2022-10-06 04:00:00-07,01:00:00,0,0,13,175
450210945,10034,2022-10-06 05:00:00-07,01:00:00,0,0,30,175
450216075,10034,2022-10-06 06:00:00-07,01:00:00,688,688,82,181
450221515,10034,2022-10-06 07:00:00-07,01:00:00,700,700,227,181
450226648,10034,2022-10-06 08:00:00-07,01:00:00,700,700,266,181
450231769,10034,2022-10-06 09:00:00-07,01:00:00,700,700,231,163
450236917,10034,2022-10-06 10:00:00-07,01:00:00,7,7,278,181
450242052,10034,2022-10-06 11:00:00-07,01:00:00,0,0,283,181
450247172,10034,2022-10-06 12:00:00-07,01:00:00,0,0,342,181
450252322,10034,2022-10-06 13:00:00-07,01:00:00,688,688,362,175
450257453,10034,2022-10-06 14:00:00-07,01:00:00,700,700,462,175
450262589,10034,2022-10-06 15:00:00-07,01:00:00,700,700,513,181
450267715,10034,2022-10-06 16:00:00-07,01:00:00,697,697,519,175
450272840,10034,2022-10-06 17:00:00-07,01:00:00,696,696,546,175
450277982,10034,2022-10-06 18:00:00-07,01:00:00,700,700,369,175
450283111,10034,2022-10-06 19:00:00-07,01:00:00,7,7,244,181
450288256,10034,2022-10-06 20:00:00-07,01:00:00,0,0,206,181
450293390,10034,2022-10-06 21:00:00-07,01:00:00,0,0,235,175
450298520,10034,2022-10-06 22:00:00-07,01:00:00,0,0,173,169
450303660,10034,2022-10-06 23:00:00-07,01:00:00,0,0,113,181
450308792,10034,2022-10-07 00:00:00-07,01:00:00,0,0,76,175
450313921,10034,2022-10-07 01:00:00-07,01:00:00,0,0,44,181
450319060,10034,2022-10-07 02:00:00-07,01:00:00,0,0,29,169
450324194,10034,2022-10-07 03:00:00-07,01:00:00,0,0,16,181
450329327,10034,2022-10-07 04:00:00-07,01:00:00,0,0,18,175
450334464,10034,2022-10-07 05:00:00-07,01:00:00,0,0,40,181
450339598,10034,2022-10-07 06:00:00-07,01:00:00,688,688,77,181
450345033,10034,2022-10-07 07:00:00-07,01:00:00,700,700,202,181
450350169,10034,2022-10-07 08:00:00-07,01:00:00,700,700,248,175
450355300,10034,2022-10-07 09:00:00-07,01:00:00,700,700,200,181
450360434,10034,2022-10-07 10:00:00-07,01:00:00,7,7,277,181
450365568,10034,2022-10-07 11:00:00-07,01:00:00,0,0,316,175
450370702,10034,2022-10-07 12:00:00-07,01:00:00,0,0,355,181
450375834,10034,2022-10-07 13:00:00-07,01:00:00,688,688,399,181
450380965,10034,2022-10-07 14:00:00-07,01:00:00,700,700,389,181
450386102,10034,2022-10-07 15:00:00-07,01:00:00,700,700,399,181
450391239,10034,2022-10-07 16:00:00-07,01:00:00,700,700,401,175
450396373,10034,2022-10-07 17:00:00-07,01:00:00,700,700,405,169
450401511,10034,2022-10-07 18:00:00-07,01:00:00,700,700,265,163
450406624,10034,2022-10-07 19:00:00-07,01:00:00,8,8,231,175
450411778,10034,2022-10-07 20:00:00-07,01:00:00,0,0,213,181
450416900,10034,2022-10-07 21:00:00-07,01:00:00,0,0,250,181
450422108,10034,2022-10-07 22:00:00-07,01:00:00,0,0,203,175
450427167,10034,2022-10-07 23:00:00-07,01:00:00,0,0,197,181
450432313,10034,2022-10-08 00:00:00-07,01:00:00,696,696,113,175
450437434,10034,2022-10-08 01:00:00-07,01:00:00,700,700,90,175
450442569,10034,2022-10-08 02:00:00-07,01:00:00,700,700,107,163
450447696,10034,2022-10-08 03:00:00-07,01:00:00,700,700,63,175
450452830,10034,2022-10-08 04:00:00-07,01:00:00,700,700,22,169
450457965,10034,2022-10-08 05:00:00-07,01:00:00,700,700,23,181
450463105,10034,2022-10-08 06:00:00-07,01:00:00,700,700,47,181
450468565,10034,2022-10-08 07:00:00-07,01:00:00,700,700,62,169
450473668,10034,2022-10-08 08:00:00-07,01:00:00,700,700,111,175
450478811,10034,2022-10-08 09:00:00-07,01:00:00,700,700,159,175
450483948,10034,2022-10-08 10:00:00-07,01:00:00,700,700,183,163
450489071,10034,2022-10-08 11:00:00-07,01:00:00,700,700,271,169
450494174,10034,2022-10-08 12:00:00-07,01:00:00,700,700,309,175
450499337,10034,2022-10-08 13:00:00-07,01:00:00,700,700,296,175
450504472,10034,2022-10-08 14:00:00-07,01:00:00,700,700,379,181
450509603,10034,2022-10-08 15:00:00-07,01:00:00,700,700,353,175
450514741,10034,2022-10-08 16:00:00-07,01:00:00,700,700,281,175
450519874,10034,2022-10-08 17:00:00-07,01:00:00,700,700,294,175
450525009,10034,2022-10-08 18:00:00-07,01:00:00,700,700,224,175
450530151,10034,2022-10-08 19:00:00-07,01:00:00,700,700,222,169
450535287,10034,2022-10-08 20:00:00-07,01:00:00,700,700,200,175
450540421,10034,2022-10-08 21:00:00-07,01:00:00,700,700,255,175
450545535,10034,2022-10-08 22:00:00-07,01:00:00,700,700,262,181
450550673,10034,2022-10-08 23:00:00-07,01:00:00,700,700,182,181
450555788,10034,2022-10-09 00:00:00-07,01:00:00,700,700,120,169
450560916,10034,2022-10-09 01:00:00-07,01:00:00,700,700,98,175
450566053,10034,2022-10-09 02:00:00-07,01:00:00,700,700,114,181
450570866,10034,2022-10-09 03:00:00-07,01:00:00,700,700,43,175
450575997,10034,2022-10-09 04:00:00-07,01:00:00,700,700,29,169
450581100,10034,2022-10-09 05:00:00-07,01:00:00,700,700,17,175
450586259,10034,2022-10-09 06:00:00-07,01:00:00,700,700,37,181
450591697,10034,2022-10-09 07:00:00-07,01:00:00,700,700,42,175
450596825,10034,2022-10-09 08:00:00-07,01:00:00,700,700,100,175
450601965,10034,2022-10-09 09:00:00-07,01:00:00,700,700,120,175
450607097,10034,2022-10-09 10:00:00-07,01:00:00,700,700,202,181
450612229,10034,2022-10-09 11:00:00-07,01:00:00,700,700,225,175
450617368,10034,2022-10-09 12:00:00-07,01:00:00,700,700,339,181
450622492,10034,2022-10-09 13:00:00-07,01:00:00,700,700,310,181
450627638,10034,2022-10-09 14:00:00-07,01:00:00,700,700,297,181
450632772,10034,2022-10-09 15:00:00-07,01:00:00,700,700,279,181
450637900,10034,2022-10-09 16:00:00-07,01:00:00,700,700,346,169
450643036,10034,2022-10-09 17:00:00-07,01:00:00,700,700,252,181
450648174,10034,2022-10-09 18:00:00-07,01:00:00,700,700,232,181
450653299,10034,2022-10-09 19:00:00-07,01:00:00,700,700,195,181
450658436,10034,2022-10-09 20:00:00-07,01:00:00,700,700,169,181
450663572,10034,2022-10-09 21:00:00-07,01:00:00,700,700,122,175
450668701,10034,2022-10-09 22:00:00-07,01:00:00,700,700,156,181
450673872,10034,2022-10-09 23:00:00-07,01:00:00,700,700,107,169
450678954,10034,2022-10-10 00:00:00-07,01:00:00,4,4,35,175
450684082,10034,2022-10-10 01:00:00-07,01:00:00,0,0,25,175
450689213,10034,2022-10-10 02:00:00-07,01:00:00,0,0,21,175
450694310,10034,2022-10-10 03:00:00-07,01:00:00,0,0,15,181
450699472,10034,2022-10-10 04:00:00-07,01:00:00,0,0,20,175
450704608,10034,2022-10-10 05:00:00-07,01:00:00,0,0,26,181
450709741,10034,2022-10-10 06:00:00-07,01:00:00,688,688,79,175
450715171,10034,2022-10-10 07:00:00-07,01:00:00,700,700,228,181
450720310,10034,2022-10-10 08:00:00-07,01:00:00,700,700,231,181
450725442,10034,2022-10-10 09:00:00-07,01:00:00,700,700,174,175
450730579,10034,2022-10-10 10:00:00-07,01:00:00,8,8,206,175
450735716,10034,2022-10-10 11:00:00-07,01:00:00,0,0,248,175
450740848,10034,2022-10-10 12:00:00-07,01:00:00,0,0,347,181
450745983,10034,2022-10-10 13:00:00-07,01:00:00,688,688,321,181
450751129,10034,2022-10-10 14:00:00-07,01:00:00,700,700,362,181
450756262,10034,2022-10-10 15:00:00-07,01:00:00,700,700,402,181
450761396,10034,2022-10-10 16:00:00-07,01:00:00,700,700,463,169
450766528,10034,2022-10-10 17:00:00-07,01:00:00,700,700,487,181
450771664,10034,2022-10-10 18:00:00-07,01:00:00,700,700,321,181
450776781,10034,2022-10-10 19:00:00-07,01:00:00,7,7,197,181
450781924,10034,2022-10-10 20:00:00-07,01:00:00,0,0,132,175
450787049,10034,2022-10-10 21:00:00-07,01:00:00,0,0,108,181
450792187,10034,2022-10-10 22:00:00-07,01:00:00,0,0,83,181
450797304,10034,2022-10-10 23:00:00-07,01:00:00,0,0,111,175
450802439,10034,2022-10-11 00:00:00-07,01:00:00,0,0,40,169
450807564,10034,2022-10-11 01:00:00-07,01:00:00,0,0,19,181
450812694,10034,2022-10-11 02:00:00-07,01:00:00,0,0,19,181
450817824,10034,2022-10-11 03:00:00-07,01:00:00,0,0,16,181
450822955,10034,2022-10-11 04:00:00-07,01:00:00,0,0,24,169
450828093,10034,2022-10-11 05:00:00-07,01:00:00,0,0,37,181
450833235,10034,2022-10-11 06:00:00-07,01:00:00,688,688,102,181
450838679,10034,2022-10-11 07:00:00-07,01:00:00,700,700,217,175
450843789,10034,2022-10-11 08:00:00-07,01:00:00,700,700,286,181
450848926,10034,2022-10-11 09:00:00-07,01:00:00,700,700,211,181
450854063,10034,2022-10-11 10:00:00-07,01:00:00,7,7,254,181
450859195,10034,2022-10-11 11:00:00-07,01:00:00,0,0,262,169
450864336,10034,2022-10-11 12:00:00-07,01:00:00,0,0,298,181
450869465,10034,2022-10-11 13:00:00-07,01:00:00,687,687,341,169
450874602,10034,2022-10-11 14:00:00-07,01:00:00,700,700,413,169
450879738,10034,2022-10-11 15:00:00-07,01:00:00,699,699,646,181
450884866,10034,2022-10-11 16:00:00-07,01:00:00,693,693,531,175
450890002,10034,2022-10-11 17:00:00-07,01:00:00,693,693,620,181
450895137,10034,2022-10-11 18:00:00-07,01:00:00,700,700,368,181
450900269,10034,2022-10-11 19:00:00-07,01:00:00,7,7,253,181
450905403,10034,2022-10-11 20:00:00-07,01:00:00,0,0,176,175
450910540,10034,2022-10-11 21:00:00-07,01:00:00,0,0,150,181
450915672,10034,2022-10-11 22:00:00-07,01:00:00,0,0,91,169
450920801,10034,2022-10-11 23:00:00-07,01:00:00,0,0,93,175
450925959,10034,2022-10-12 00:00:00-07,01:00:00,0,0,40,181
450931075,10034,2022-10-12 01:00:00-07,01:00:00,0,0,24,181
450936207,10034,2022-10-12 02:00:00-07,01:00:00,0,0,14,181
450941316,10034,2022-10-12 03:00:00-07,01:00:00,0,0,11,175
450946477,10034,2022-10-12 04:00:00-07,01:00:00,0,0,14,175
450951609,10034,2022-10-12 05:00:00-07,01:00:00,0,0,31,181
450956743,10034,2022-10-12 06:00:00-07,01:00:00,688,688,84,181
450962182,10034,2022-10-12 07:00:00-07,01:00:00,700,700,227,175
450967313,10034,2022-10-12 08:00:00-07,01:00:00,700,700,245,163
450972457,10034,2022-10-12 09:00:00-07,01:00:00,700,700,267,181
450977584,10034,2022-10-12 10:00:00-07,01:00:00,8,8,284,175
450982716,10034,2022-10-12 11:00:00-07,01:00:00,0,0,275,175
450987858,10034,2022-10-12 12:00:00-07,01:00:00,0,0,342,175
450992986,10034,2022-10-12 13:00:00-07,01:00:00,688,688,326,181
450998128,10034,2022-10-12 14:00:00-07,01:00:00,700,700,439,181
451003262,10034,2022-10-12 15:00:00-07,01:00:00,694,694,422,181
451008381,10034,2022-10-12 16:00:00-07,01:00:00,695,695,464,175
451013530,10034,2022-10-12 17:00:00-07,01:00:00,692,692,577,181
451018661,10034,2022-10-12 18:00:00-07,01:00:00,700,700,353,169
451023795,10034,2022-10-12 19:00:00-07,01:00:00,8,8,249,175
451028929,10034,2022-10-12 20:00:00-07,01:00:00,0,0,190,175
451034061,10034,2022-10-12 21:00:00-07,01:00:00,0,0,156,175
451039196,10034,2022-10-12 22:00:00-07,01:00:00,0,0,172,169
451044332,10034,2022-10-12 23:00:00-07,01:00:00,0,0,102,175
451049468,10034,2022-10-13 00:00:00-07,01:00:00,0,0,31,157
451054604,10034,2022-10-13 01:00:00-07,01:00:00,0,0,19,169
451059737,10034,2022-10-13 02:00:00-07,01:00:00,0,0,25,169
451064868,10034,2022-10-13 03:00:00-07,01:00:00,0,0,23,175
451070005,10034,2022-10-13 04:00:00-07,01:00:00,0,0,10,175
451075137,10034,2022-10-13 05:00:00-07,01:00:00,0,0,32,181
451080270,10034,2022-10-13 06:00:00-07,01:00:00,688,688,86,181
451085707,10034,2022-10-13 07:00:00-07,01:00:00,700,700,217,181
451090837,10034,2022-10-13 08:00:00-07,01:00:00,700,700,266,175
451095976,10034,2022-10-13 09:00:00-07,01:00:00,700,700,191,169
451101108,10034,2022-10-13 10:00:00-07,01:00:00,7,7,264,181
451106243,10034,2022-10-13 11:00:00-07,01:00:00,0,0,295,157
451111382,10034,2022-10-13 12:00:00-07,01:00:00,0,0,351,181
451116512,10034,2022-10-13 13:00:00-07,01:00:00,688,688,331,175
451121644,10034,2022-10-13 14:00:00-07,01:00:00,700,700,440,175
451126782,10034,2022-10-13 15:00:00-07,01:00:00,694,694,438,181
451131913,10034,2022-10-13 16:00:00-07,01:00:00,695,695,490,181
451137029,10034,2022-10-13 17:00:00-07,01:00:00,694,694,531,181
451142146,10034,2022-10-13 18:00:00-07,01:00:00,700,700,378,181
451147317,10034,2022-10-13 19:00:00-07,01:00:00,7,7,324,181
451152448,10034,2022-10-13 20:00:00-07,01:00:00,0,0,222,181
451157584,10034,2022-10-13 21:00:00-07,01:00:00,0,0,205,175
451162720,10034,2022-10-13 22:00:00-07,01:00:00,0,0,122,181
451167851,10034,2022-10-13 23:00:00-07,01:00:00,0,0,96,175
451172985,10034,2022-10-14 00:00:00-07,01:00:00,0,0,73,175
451178127,10034,2022-10-14 01:00:00-07,01:00:00,0,0,48,181
451183235,10034,2022-10-14 02:00:00-07,01:00:00,0,0,30,175
451188370,10034,2022-10-14 03:00:00-07,01:00:00,0,0,19,175
451193501,10034,2022-10-14 04:00:00-07,01:00:00,0,0,16,175
451198637,10034,2022-10-14 05:00:00-07,01:00:00,0,0,31,169
451203769,10034,2022-10-14 06:00:00-07,01:00:00,688,688,76,181
451209207,10034,2022-10-14 07:00:00-07,01:00:00,700,700,180,175
451214329,10034,2022-10-14 08:00:00-07,01:00:00,700,700,205,181
451219474,10034,2022-10-14 09:00:00-07,01:00:00,700,700,210,161
451224608,10034,2022-10-14 10:00:00-07,01:00:00,8,8,232,161
451229744,10034,2022-10-14 11:00:00-07,01:00:00,0,0,275,161
451234873,10034,2022-10-14 12:00:00-07,01:00:00,0,0,301,167
451240010,10034,2022-10-14 13:00:00-07,01:00:00,687,687,338,166
451245144,10034,2022-10-14 14:00:00-07,01:00:00,700,700,373,165
451248163,10034,2022-10-14 15:00:00-07,01:00:00,694,694,372,160
451248430,10034,2022-10-14 16:00:00-07,01:00:00,698,698,338,152
451258733,10034,2022-10-17 09:00:00-07,01:00:00,700,700,91,73
451263869,10034,2022-10-17 10:00:00-07,01:00:00,0,0,218,163
451269003,10034,2022-10-17 11:00:00-07,01:00:00,0,0,263,167
451274125,10034,2022-10-17 12:00:00-07,01:00:00,0,0,307,167
451279268,10034,2022-10-17 13:00:00-07,01:00:00,687,687,255,163
451284404,10034,2022-10-17 14:00:00-07,01:00:00,700,700,327,159
451289542,10034,2022-10-17 15:00:00-07,01:00:00,700,700,408,160
451294673,10034,2022-10-17 16:00:00-07,01:00:00,699,699,464,167
451299805,10034,2022-10-17 17:00:00-07,01:00:00,699,699,512,160
451304938,10034,2022-10-17 18:00:00-07,01:00:00,700,700,260,154
451310063,10034,2022-10-17 19:00:00-07,01:00:00,8,8,172,167
451315209,10034,2022-10-17 20:00:00-07,01:00:00,0,0,143,169
